id,name,email,passwordHash,isActive,baseLocationCode,rating,reviewCount,starLevel,createdAt,updatedAt
2b8b5c1a-237c-45f9-95e9-334c235fa006,Vendor_90_JAI,vendor90@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,JAI,4.2,944,1,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
705888ad-3b72-4d12-bb5d-c5ab163f2448,Vendor_91_JAI,vendor91@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,JAI,5.8,64,3,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
29b84fe3-7d1a-4a92-92d8-982970d50da5,Vendor_92_JAI,vendor92@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,JAI,3.1,594,4,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
42645ca8-6999-400e-92c2-ede21b7c5505,Vendor_93_JAI,vendor93@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,JAI,4.5,866,3,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
e90c0277-30bc-4b2c-a6b2-d05e4bac0b4f,Vendor_94_JAI,vendor94@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,JAI,8.7,792,1,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
d07d227a-4e48-4aa3-a363-16adbd822641,Vendor_95_JAI,vendor95@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,JAI,5.5,419,3,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
57088054-11a4-462e-80fb-c27b4e43fc7a,Vendor_96_UDA,vendor96@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,UDA,2.2,348,3,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
38df5bd2-dc0a-4cad-bb38-c43c094f0565,Vendor_97_UDA,vendor97@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,UDA,7.1,811,3,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
7d261017-4636-4f23-8bf2-6f1ec7e402ee,Vendor_98_UDA,vendor98@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,UDA,8.9,963,2,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
653e3126-4a2b-442a-b243-f31e5b0527f5,Vendor_99_UDA,vendor99@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,UDA,7.6,431,1,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
f089c835-58c0-424a-8b73-e086ff8344eb,Vendor_100_UDA,vendor100@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,UDA,6.6,546,5,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
424c33f0-4988-498f-b320-983963231cd5,Vendor_101_UDA,vendor101@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,UDA,4.6,223,3,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
e20f4a25-7354-42cf-9df4-d42eb2ec8646,Vendor_102_UDA,vendor102@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,UDA,6.6,258,2,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
7b9f2475-e0e3-47f9-b4fa-bb574b197d53,Vendor_103_UDA,vendor103@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,UDA,8.7,564,2,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
c089beb7-4757-4162-9df3-fa3948013a92,Vendor_104_UDA,vendor104@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,UDA,9.5,241,5,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
a880d03b-e7fa-4c15-af72-6b6573fe43ea,Vendor_105_UDA,vendor105@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,UDA,5.4,978,5,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
233f35e6-3aaf-4c9a-aecd-2d414efa786b,Vendor_106_UDA,vendor106@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,UDA,3.3,559,2,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
a9f922c7-799f-4394-8503-d7446dbb2e87,Vendor_107_UDA,vendor107@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,UDA,9.4,869,2,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
b82832d6-2f61-4b4d-a7ad-0a6d928a9ee2,Vendor_108_UDA,vendor108@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,UDA,9.4,641,4,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
c9daa19d-3e4f-4c06-8b51-006bf5cce682,Vendor_109_UDA,vendor109@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,UDA,8.2,941,4,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
03298dc7-4ff2-4464-afbd-4eaee7b4d261,Vendor_110_UDA,vendor110@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,UDA,4.0,89,2,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
c266224b-4c0b-4075-b493-ea45c988fa3c,Vendor_111_GOA,vendor111@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,GOA,2.8,351,4,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
5d9949e5-7ded-499f-890f-a485f21e62bc,Vendor_112_GOA,vendor112@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,GOA,9.1,535,3,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
8448c7a9-f667-415f-bf31-68df1b285369,Vendor_113_GOA,vendor113@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,GOA,7.5,589,1,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
f2dd568f-1db9-4efa-b193-bc840459da31,Vendor_114_GOA,vendor114@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,GOA,6.4,487,3,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
606327b7-f2e4-4489-9bae-4997d803735c,Vendor_115_GOA,vendor115@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,GOA,2.9,30,3,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
54e8bc79-fdce-4dec-8398-6f5a59b39a53,Vendor_116_GOA,vendor116@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,GOA,9.4,195,5,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
68b627a1-90c8-4187-ab4b-af2145e2b8f3,Vendor_117_GOA,vendor117@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,GOA,2.7,268,3,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
cf421543-acdc-4903-8879-7284f6c0c02e,Vendor_118_GOA,vendor118@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,GOA,8.3,420,3,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
ea290048-26c9-4361-a620-5ec0815236dc,Vendor_119_GOA,vendor119@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,GOA,2.5,681,3,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
316e870c-185f-41e5-9b81-a3b3eff475e2,Vendor_120_GOA,vendor120@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,GOA,9.5,973,3,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
b84f6bab-6861-4ada-af06-266b942b9959,Vendor_121_GOA,vendor121@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,GOA,9.6,908,4,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
8955ae3e-510c-4e89-9a9a-a737822fc9bf,Vendor_122_GOA,vendor122@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,GOA,4.5,708,5,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
265e3d57-9d4f-4c0d-9545-6fd0d70f2232,Vendor_123_GOA,vendor123@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,GOA,9.6,565,4,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
1d2d7cb5-201d-46f2-bd54-b5847c647cc5,Vendor_124_GOA,vendor124@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,GOA,2.4,69,5,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
bf4275ad-5d8d-4e8f-82c6-b03c75b2773d,Vendor_125_GOA,vendor125@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,GOA,2.7,279,2,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
684c31ad-aad6-4221-9f2e-07f725515bc5,Vendor_126_GOA,vendor126@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,GOA,5.2,908,2,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
8504a688-7fda-4f0d-be9a-ebc64fcd25b1,Vendor_127_GOA,vendor127@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,GOA,3.6,66,4,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
066888c3-8b2b-4268-a3e7-c08781c66c54,Vendor_128_GOA,vendor128@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,GOA,3.0,391,3,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
a4123788-2144-4c8c-9b12-61f5de23fb5b,Vendor_129_GOA,vendor129@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,GOA,5.2,755,1,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
55cc8abc-e505-4407-85db-05f963cfa074,Vendor_130_GOA,vendor130@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,GOA,8.9,748,3,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
06156847-82cb-467f-9345-5807171bf15f,Vendor_131_ROM,vendor131@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,ROM,8.9,143,5,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
b777c1fe-394b-4d14-af7e-9da4f43d5990,Vendor_132_ROM,vendor132@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,ROM,5.5,532,4,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
626ec66e-fbd6-4a05-8cad-37568d1d5774,Vendor_133_ROM,vendor133@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,ROM,4.4,997,1,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
3c9f7de7-e41c-40f8-b313-a56a3b217017,Vendor_134_ROM,vendor134@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,ROM,2.3,498,3,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
72bc3729-5b2f-40d2-b756-004a71e628fe,Vendor_135_ROM,vendor135@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,ROM,2.5,361,5,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
159393ec-6c83-4e2f-912d-ee3f381d0ce8,Vendor_136_ROM,vendor136@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,ROM,4.5,206,5,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
4c2f470c-b791-4d67-901f-d4ec8ef2bfad,Vendor_137_ROM,vendor137@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,ROM,6.1,363,5,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
85c4eb58-f49f-4827-80c5-013d43c08be9,Vendor_138_ROM,vendor138@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,ROM,3.6,387,4,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
542910bc-3c74-48e9-bb2a-11b9b5e894c4,Vendor_139_ROM,vendor139@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,ROM,7.4,520,2,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
f15fbea9-1ac8-42bd-8ae5-a5d5f9ec317a,Vendor_140_ROM,vendor140@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,ROM,7.2,942,3,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
71030e02-37b3-453d-aada-f72791efe9a2,Vendor_141_ROM,vendor141@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,ROM,7.4,799,3,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
e40d0943-2fc9-419c-baa6-f25009df286f,Vendor_142_ROM,vendor142@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,ROM,5.9,999,5,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
65bc514d-7ca0-4be3-8565-0a670fbc02e9,Vendor_143_ROM,vendor143@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,ROM,5.6,402,5,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
4c715285-c73a-4771-978c-0a4c4cee43ff,Vendor_144_ROM,vendor144@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,ROM,3.6,820,4,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
8974eb01-3d86-455d-be6c-c7b0f3a5ddd9,Vendor_145_ROM,vendor145@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,ROM,2.4,748,4,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
d6de7d8f-9aca-496d-91dd-e32d592a6cac,Vendor_146_ROM,vendor146@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,ROM,2.2,825,1,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
85ac3eb7-c77e-4c28-b02d-27639752b0f6,Vendor_147_ROM,vendor147@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,ROM,3.2,628,1,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
18976108-77ec-4c44-8506-ef3039012f11,Vendor_148_ROM,vendor148@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,ROM,5.0,705,5,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
924167d5-7092-465e-bace-be7aa7cbafe2,Vendor_149_ROM,vendor149@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,ROM,6.4,114,3,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
09d6597b-668f-46f8-bec4-95677d14074e,Vendor_150_ROM,vendor150@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,ROM,4.8,268,5,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
652e4ec0-8d97-4f48-b1f8-b8a1c65b289a,Vendor_151_GEN,vendor151@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,GEN,6.1,661,3,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
83e8011d-1bee-4ae7-92e7-98cd80944497,Vendor_152_GEN,vendor152@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,GEN,9.0,82,2,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
0d3c0f95-38ea-4da6-aaae-b5e952fb0b2a,Vendor_153_GEN,vendor153@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,GEN,4.4,529,3,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
65df2f68-034a-4f9c-8fda-80cc0dbc86a4,Vendor_154_GEN,vendor154@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,GEN,5.1,935,5,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
a72b0de0-32ef-4971-a538-3391b90c754e,Vendor_155_GEN,vendor155@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,GEN,8.4,634,5,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
f519167c-e6fb-4156-b524-82d73d21134e,Vendor_156_GEN,vendor156@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,GEN,5.1,544,1,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
182c1e40-1414-4ae0-b58f-6ba34325f1fa,Vendor_157_GEN,vendor157@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,GEN,5.5,435,3,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
62365963-49a6-46be-a582-90e83b08755b,Vendor_158_GEN,vendor158@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,GEN,6.8,461,5,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
8e5ece92-e61b-4f1a-9b2d-f8b59c587824,Vendor_159_GEN,vendor159@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,GEN,8.5,598,3,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
47f2f631-a2ee-45a2-846c-e34c17826e87,Vendor_160_GEN,vendor160@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,GEN,2.3,637,4,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
241bb3d9-34b5-4f05-af13-a4a5a8c1bcee,Vendor_161_GEN,vendor161@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,GEN,7.6,744,1,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
4b7bf9a1-c428-4394-b707-85d2765aca77,Vendor_162_GEN,vendor162@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,GEN,8.6,321,4,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
a56fbfdf-a2d5-4fc3-a51e-b8361e892bf1,Vendor_163_GEN,vendor163@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,GEN,2.0,451,3,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
4708a3cb-4a27-487e-82f3-7ae5b7319040,Vendor_164_GEN,vendor164@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,GEN,2.3,455,3,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
bd68e151-c958-44dd-b455-3eeb95957087,Vendor_165_GEN,vendor165@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,GEN,5.8,180,3,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
0834b168-c45a-47be-84a3-c0a7a22275ac,Vendor_166_CPH,vendor166@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,CPH,3.8,784,4,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
fc667c09-36fd-47a6-af02-2c65539f3a7e,Vendor_167_CPH,vendor167@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,CPH,2.0,606,4,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
6ec1ec06-a6b7-4025-b44b-0b69a7d8091c,Vendor_168_CPH,vendor168@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,CPH,9.2,545,5,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
072f19e5-2e9c-4017-9a92-f49134d7baab,Vendor_169_CPH,vendor169@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,CPH,6.4,269,3,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
a673c1fd-b7c4-4736-afca-6815d7ba0cf5,Vendor_170_CPH,vendor170@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,CPH,8.9,834,5,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
d37497b7-c888-46c2-be38-54a0b4896bbf,Vendor_171_CPH,vendor171@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,CPH,4.1,385,3,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
15418f8b-efee-4f53-a900-0f6f5b7eee21,Vendor_172_CPH,vendor172@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,CPH,7.9,100,3,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
a2153168-99b0-417a-859e-c65d1da8a29a,Vendor_173_CPH,vendor173@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,CPH,2.7,313,5,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
1e4361b6-626d-4e11-99c6-89863f2313d4,Vendor_174_CPH,vendor174@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,CPH,7.6,105,2,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
02d7bd47-10b7-4227-852e-dc46c38a1ffc,Vendor_175_CPH,vendor175@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,CPH,4.4,534,3,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
934c72f0-bc5c-4665-84eb-8ee6e1dc0bbf,Vendor_176_CPH,vendor176@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,CPH,4.9,589,4,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
a7c80df9-de5b-4768-8774-0151aee195c5,Vendor_177_CPH,vendor177@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,CPH,3.9,39,5,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
e61a3902-1f5d-4e91-ae23-ad91da45e7b7,Vendor_178_CPH,vendor178@eventhub.com,$2b$10$VyMyYM2Xw5GBq9.3jSFMW.OVF94UWH6n8XCkWzF6VJ5wTEjOARqx.,True,CPH,2.6,866,4,2026-02-23T10:07:06.141899,2026-02-23T10:07:06.141899
